id,name,team,position,overall,pace,shooting,passing,dribbling,defending,physical,nation,league,age,weak_foot,skill_moves,image_url
78212,Joseph Zalinsky,St. Louis CITY SC,RB,58,66,45,49,54,54,54,United States,MLS,23,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78212_en.webp
79376,Fabio Luque-Notaro,FC Schweinfurt 05,ST,58,80,56,41,51,31,63,Liechtenstein,3. Liga,20,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79376_en.webp
202881,Keith Buckley,Bohemians,CDM,58,40,54,57,56,58,57,Republic of Ireland,SSE Airtricity PD,33,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/202881_en.webp
263648,Jake Leake,Oldham Athletic,LB,58,69,36,49,56,54,58,England,EFL League Two,23,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263648_en.webp
270319,Park Yong Hui,Suwon FC,RW,58,74,49,44,61,32,62,Korea Republic,K League 1,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270319_en.webp
277825,Jorge Benito,Getafe CF,GK,58,61,58,59,58,31,55,Spain,LALIGA EA SPORTS,19,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277825_en.webp
278132,Rakan Kaabi,Al Fayha,CDM,58,67,34,47,51,57,66,Saudi Arabia,ROSHN Saudi League,23,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278132_en.webp
74005,Kevin Morgan,Peñarol,GK,58,63,60,51,63,37,47,Uruguay,Libertadores,22,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74005_en.webp
76691,Adrián Brizuela,Sportivo Luqueño,CB,58,63,42,49,45,58,64,Paraguay,Sudamericana,22,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76691_en.webp
76903,Gonzalo Matías Lucero,San Martín,LB,58,72,39,49,53,55,53,Argentina,LPF,22,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76903_en.webp
253669,Anwar Ali,East Bengal,CB,58,63,34,44,51,56,73,India,ISL,25,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253669_en.webp
262706,Szilárd Vereș,FK Csíkszereda,CDM,58,62,40,49,51,55,64,Romania,SUPERLIGA,30,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262706_en.webp
78615,Daniel Haarbo,FC Fredericia,CM,58,58,52,52,55,47,56,Denmark,3F Superliga,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78615_en.webp
79530,Youssef Njoya,En Avant Guingamp,LM,58,74,57,49,64,29,47,France,Ligue 2 BKT,21,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79530_en.webp
186494,Mark Oxley,Harrogate Town,GK,58,56,56,60,58,30,60,England,EFL League Two,35,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/186494_en.webp
214525,David Richards,Dundee United,GK,58,57,57,56,60,35,55,Wales,Scottish Prem,32,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214525_en.webp
257793,Rico Richards,Walsall,CAM,58,76,51,52,63,26,52,England,EFL League Two,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257793_en.webp
273044,Magnus Brøndbo,FK Bodø/Glimt,GK,58,58,56,57,59,34,56,Norway,Eliteserien,21,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273044_en.webp
74818,Jonathan de Irastorza,Independiente,LB,58,67,34,54,55,52,57,Argentina,LPF,20,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74818_en.webp
76791,Lucas Acosta,San Martín,CAM,58,63,53,55,66,37,45,Argentina,LPF,20,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76791_en.webp
222612,Michael Kelly,Accrington,GK,58,59,58,56,58,29,59,Republic of Ireland,EFL League Two,29,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222612_en.webp
224624,Fu Huan,Shanghai Port FC,RB,58,61,35,55,59,58,51,China PR,CSL,32,1,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224624_en.webp
250865,Zach Jeacock,Lincoln City,GK,58,57,56,60,60,29,57,England,EFL League One,24,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/250865_en.webp
264851,Owen Mason,Mansfield Town,GK,58,61,57,58,58,29,56,Republic of Ireland,EFL League One,22,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264851_en.webp
270140,Kristi Montgomery,Blackburn Rovers,RB,58,73,36,51,57,52,50,Scotland,EFL Championship,21,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270140_en.webp
271879,Miguel Reichmuth,FC Zürich,CM,58,56,48,57,63,54,41,Switzerland,Brack Super League,22,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271879_en.webp
78911,Mikkel Løndal,Viborg FF,RB,58,63,43,53,56,55,48,Denmark,3F Superliga,19,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78911_en.webp
79792,Sohan Paillard,US Boulogne,RM,58,68,52,54,57,34,53,France,Ligue 2 BKT,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79792_en.webp
232757,Kyle Scott,Crawley Town,CM,58,57,50,60,62,45,44,United States,EFL League Two,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232757_en.webp
261954,Yang Zihao,Tianjin JMT FC,LB,58,73,28,45,53,51,68,China PR,CSL,25,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261954_en.webp
267800,Jack Milne,Aberdeen,CDM,58,56,37,55,53,58,59,Scotland,Scottish Prem,23,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/267800_en.webp
279474,Abdellah Baallal,Clermont Foot 63,LM,58,74,58,50,64,28,44,Morocco,Ligue 2 BKT,21,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279474_en.webp
279766,Joel McGregor,Swindon Town,RB,58,77,37,50,58,51,45,England,EFL League Two,20,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279766_en.webp
70522,Tyler Doğan,Holstein Kiel,GK,58,61,55,57,62,24,58,Turkey,Bundesliga 2,20,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70522_en.webp
70669,Giovani Chiaverano,Newell's,RM,58,69,57,54,57,29,51,Argentina,LPF,20,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70669_en.webp
75420,Corentin Issanchou,Rodez AF,LB,58,64,37,50,54,56,56,France,Ligue 2 BKT,20,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75420_en.webp
75806,Jordan Farr,D.C. United,GK,58,59,58,60,57,22,61,United States,MLS,31,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75806_en.webp
78564,Wojciech Jakubik,Bruk-Bet,CAM,58,65,52,55,61,30,54,Poland,PKO BP Ekstraklasa,21,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/78564_en.webp
79101,Tiago Poller,TSG Hoffenheim II,CAM,58,63,52,57,63,40,42,Germany,3. Liga,19,4,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79101_en.webp
80062,Jake Tabor,Swindon Town,ST,58,84,58,38,59,21,57,England,EFL League Two,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/80062_en.webp
221167,Cameron Dummigan,Derry City,RB,58,54,40,55,54,57,57,Northern Ireland,SSE Airtricity PD,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221167_en.webp
239019,James Delianov,Newcastle Jets,GK,58,58,57,59,58,30,55,Australia,A-League,26,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239019_en.webp
243910,Trae Coyle,Waterford,LM,58,74,52,54,59,21,57,England,SSE Airtricity PD,25,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243910_en.webp
258470,Ryan Ponti,Rodez AF,LM,58,66,59,51,62,30,49,France,Ligue 2 BKT,27,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258470_en.webp
261703,Ángel González,Libertad,GK,58,58,56,58,60,29,56,Paraguay,Libertadores,23,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261703_en.webp
264068,Ethan Cox,Adelaide United,GK,58,59,57,55,58,33,55,Australia,A-League,22,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264068_en.webp
274489,Fabian Pekruhl,SC Verl,GK,58,53,58,61,64,25,56,Germany,3. Liga,27,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274489_en.webp
276123,Damjan Kovačević,TSV Hartberg,RB,58,74,37,50,54,54,48,Austria,Ö. Bundesliga,21,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276123_en.webp
277353,Josh Thomas,Drogheda United,ST,58,78,56,42,58,26,57,Wales,SSE Airtricity PD,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277353_en.webp
279005,Milo Horemans,Royal Antwerp FC,CAM,58,71,47,59,60,42,38,Belgium,1A Pro League,19,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279005_en.webp
73572,Mactar Tine,Amiens SC,CAM,58,72,47,57,64,37,39,Senegal,Ligue 2 BKT,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73572_en.webp
223827,Joe McDonnell,AFC Wimbledon,GK,58,58,56,54,62,28,58,England,EFL League One,31,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223827_en.webp
254552,Kian Harratt,Oldham Athletic,ST,58,75,57,40,56,22,66,England,EFL League Two,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254552_en.webp
258399,Owen Jochmans,OH Leuven,GK,58,65,61,54,62,22,52,Belgium,1A Pro League,23,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258399_en.webp
76777,Tim Philipp,TSG Hoffenheim II,GK,58,58,57,60,60,24,56,Germany,3. Liga,20,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76777_en.webp
79822,Key-Shawn Wong-A-Soij,FC Volendam,LM,58,72,48,54,64,32,45,Holland,Eredivisie,19,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79822_en.webp
80579,Pepijn Reulen,NAC Breda,ST,58,73,60,44,56,22,60,Holland,Eredivisie,17,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/80579_en.webp
229369,Ryheem Sheckleford,Chesterfield,RB,58,74,31,42,54,54,60,England,EFL League Two,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229369_en.webp
262379,Michael Halliday,Houston Dynamo,RB,58,68,29,48,54,54,62,United States,MLS,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262379_en.webp
262556,Mansour Al Shammari,Al Nassr,LB,58,68,28,50,56,55,58,Saudi Arabia,ROSHN Saudi League,25,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262556_en.webp
266649,Nando Verdoni,Go Ahead Eagles,GK,58,57,56,61,58,27,56,Holland,Eredivisie,22,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266649_en.webp
268540,Lewis Billington,Crewe Alexandra,RB,58,66,34,46,48,57,64,England,EFL League Two,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268540_en.webp
275000,Alf Lukas Grønneberg,Sandefjord,GK,58,59,56,56,60,27,57,Norway,Eliteserien,21,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275000_en.webp
276406,Oğuzhan Efe Yılmaz,Kasımpaşa,CDM,58,58,40,55,57,54,51,Turkey,Trendyol Süper Lig,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276406_en.webp
70322,Victor Cespedes,Guaraní,LM,58,73,59,48,62,23,49,Paraguay,Sudamericana,23,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70322_en.webp
71963,Myron Mau-Asam,FC Volendam,LB,58,68,32,51,60,54,49,Holland,Eredivisie,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71963_en.webp
72543,Kevin-Prince Milla,Sparta Praha,ST,58,55,57,50,54,32,66,Cameroon,Česká Liga,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72543_en.webp
74425,Noah Jauny,Stade Brestois 29,GK,58,64,54,51,61,28,56,Republic of Ireland,Ligue 1 McDonald's,21,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74425_en.webp
76472,Thomas Turner,Blau-Weiss Linz,GK,58,57,54,58,61,27,57,Austria,Ö. Bundesliga,28,1,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/76472_en.webp
77838,Robin Lisewski,1. FC Nürnberg,GK,58,60,55,53,66,27,53,Poland,Bundesliga 2,20,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77838_en.webp
80066,Souleymane Keita,US Boulogne,LM,58,77,52,49,62,29,45,France,Ligue 2 BKT,20,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/80066_en.webp
231179,Jamaan Al Dossary,Al Kholood,CB,58,66,27,45,52,54,70,Saudi Arabia,ROSHN Saudi League,32,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231179_en.webp
248302,Ashutosh Mehta,Jamshedpur FC,RB,58,62,33,46,51,54,68,India,ISL,35,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248302_en.webp
258532,Conor Carty,St. Pats,ST,58,67,57,51,58,23,58,Republic of Ireland,SSE Airtricity PD,23,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258532_en.webp
277290,Jonah Busse,TSV Havelse,GK,58,57,61,56,59,23,58,Germany,3. Liga,20,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277290_en.webp
277904,Eddie Beach,Kilmarnock,GK,58,59,55,54,60,30,56,Wales,Scottish Prem,22,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277904_en.webp
278369,Emir Ortakaya,Eyüpspor,CB,58,56,37,51,53,60,57,Turkey,Trendyol Süper Lig,21,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278369_en.webp
72247,Pedro Villalba,Libertad,LM,58,69,50,50,61,35,48,Paraguay,Libertadores,17,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72247_en.webp
73090,Raphael Ott,Viktoria Köln,ST,58,73,56,53,61,22,48,Germany,3. Liga,20,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73090_en.webp
77270,Jasper Silva Torkildsen,Strømsgodset IF,GK,58,58,59,57,57,26,56,Norway,Eliteserien,22,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77270_en.webp
77605,Stephen Acquah,FC Nordsjælland,CB,58,72,26,41,56,58,60,Ghana,3F Superliga,19,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77605_en.webp
80442,Jeremiah Okine-Peters,Reading,RW,58,78,52,50,59,26,48,England,EFL League One,21,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/80442_en.webp
242382,Luca Ashby-Hammond,Plymouth Argyle,GK,58,59,58,56,62,24,54,England,EFL League One,25,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242382_en.webp
251522,Joe Hilton,Bradford City,GK,58,57,58,55,60,29,54,England,EFL League One,26,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251522_en.webp
278707,Isak Vådebu,Tromsø IL,RB,58,66,29,48,55,55,60,Norway,Eliteserien,22,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278707_en.webp
278933,Kieren Flavell,Barnsley,GK,58,59,57,56,58,26,57,England,EFL League One,22,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278933_en.webp
71088,Gustavo Marecos,Guaraní,CM,58,58,40,54,60,50,50,Paraguay,Sudamericana,24,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71088_en.webp
73394,Gabri,CD Mirandés,RM,58,68,50,54,62,37,41,Spain,LALIGA HYPERMOTION,22,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73394_en.webp
74355,Konstantin Aleksa,FK Austria Wien,ST,58,86,59,44,58,19,46,Austria,Ö. Bundesliga,18,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74355_en.webp
207528,Ross Fitzsimons,Northampton,GK,58,59,59,51,60,31,52,England,EFL League One,31,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/207528_en.webp
255912,Muhammadu Faal,Waterford,ST,58,69,57,46,54,21,65,England,SSE Airtricity PD,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255912_en.webp
263748,Alessio Besio,SC Verl,ST,58,67,56,44,56,25,64,Switzerland,3. Liga,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263748_en.webp
263931,Danny Cashman,Crawley Town,LW,58,81,55,49,60,20,47,England,EFL League Two,25,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263931_en.webp
73905,Miguel Freckleton,St. Mirren,CB,58,69,30,41,42,57,72,England,Scottish Prem,22,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/73905_en.webp
74354,Christos Karanatsios,APOEL FC,CAM,58,65,54,56,59,35,42,Greece,Liga Cyprus,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74354_en.webp
79288,Lauri Penna,VfB Stuttgart II,CAM,58,67,42,59,61,36,46,Germany,3. Liga,19,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79288_en.webp
79788,Jonathan Kapenga,US Boulogne,CB,58,60,39,45,46,58,63,France,Ligue 2 BKT,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79788_en.webp
182156,Greg Bolger,Cork City,CDM,58,32,47,59,54,58,61,Republic of Ireland,SSE Airtricity PD,37,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/182156_en.webp
233970,Jordan Wright,Newport County,GK,58,61,54,58,61,21,56,England,EFL League Two,27,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233970_en.webp
252835,Grant Horton,Waterford,RB,58,49,36,49,50,58,69,England,SSE Airtricity PD,24,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252835_en.webp
260881,Luke Heeney,Drogheda United,CDM,58,62,27,54,47,55,66,Republic of Ireland,SSE Airtricity PD,27,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260881_en.webp
261677,Ryan O'Kane,Sligo Rovers,LM,58,72,52,51,63,31,42,Republic of Ireland,SSE Airtricity PD,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261677_en.webp
265694,Chris Sze,Wigan Athletic,ST,58,67,57,49,58,27,53,England,EFL League One,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/265694_en.webp
272957,Meshari Al Nemer,Al Nassr,ST,58,71,53,40,55,33,59,Saudi Arabia,ROSHN Saudi League,22,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272957_en.webp
274219,Ahmed Abdullahi,Sunderland,ST,58,80,58,41,60,18,54,Nigeria,Premier League,21,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274219_en.webp
278972,Wiktor Koptas,Radomiak Radom,GK,58,59,57,54,61,24,56,Poland,PKO BP Ekstraklasa,21,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278972_en.webp
279122,Desmond Acquah,FCV Dender EH,CAM,58,64,49,55,59,39,45,Belgium,1A Pro League,23,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/279122_en.webp
228526,Hwang ByeongGeun,FC Anyang,GK,58,58,57,54,59,26,56,Korea Republic,K League 1,31,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228526_en.webp
235600,Bandar Al Mutairi,Al Khaleej,LB,58,72,28,50,56,51,53,Saudi Arabia,ROSHN Saudi League,36,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235600_en.webp
260439,Jack Stevens,Oldham Athletic,ST,58,73,57,47,58,24,51,England,EFL League Two,25,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260439_en.webp
71838,Tim Pfeiffer,FC Basel 1893,GK,58,59,59,59,55,20,57,Germany,Brack Super League,20,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71838_en.webp
74747,Kelsey Owusu,Rot-Weiss Essen,LM,58,82,50,51,61,27,38,Germany,3. Liga,21,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74747_en.webp
79817,Florent Hajdini,Wolfsberger AC,CDM,58,65,33,52,50,58,51,Austria,Ö. Bundesliga,19,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79817_en.webp
80034,Halil Özdemir,KV Mechelen,ST,58,66,59,50,63,20,51,Belgium,1A Pro League,20,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/80034_en.webp
278554,Niels Devalckeneer,Royal Antwerp FC,GK,58,59,57,56,60,23,54,Belgium,1A Pro League,21,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278554_en.webp
278596,Luke Graham,Dundee FC,CB,58,61,33,44,49,58,64,Scotland,Scottish Prem,22,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278596_en.webp
79737,Enis Kamga,Kaiserslautern,GK,58,54,60,57,60,18,59,Germany,Bundesliga 2,18,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79737_en.webp
257493,Xu Haofeng,Changchun Yatai,RB,58,69,27,42,52,56,62,China PR,CSL,27,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/257493_en.webp
263811,Josh Woods,Accrington,ST,58,77,56,44,56,21,54,England,EFL League Two,25,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263811_en.webp
